year,rank,title,artist,title_clean,artist_clean,primary_artist,spotify_id,spotify_title,spotify_artist,spotify_album,album_type,release_date,release_date_precision,popularity,explicit,duration_ms,disc_number,track_number,isrc,spotify_url,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,audio_features_available
2014,53,"""Na Na""",Trey Songz,na na,trey songz,trey songz,5maiP9UMnTSgoxPX8X3bdz,Na Na,Trey Songz,Trigga,album,2014-07-01,day,68,False,231906,1,3,USAT21304769,https://open.spotify.com/track/5maiP9UMnTSgoxPX8X3bdz,,,,,,,,,,,,,,False
2014,54,"""Hot Boy""",Bobby Shmurda,hot boy,bobby shmurda,bobby shmurda,0rFke7eNFHbGuGJUdRgjB2,Hot Boy,Bobby Shmurda,Hot Boy,single,2014-07-25,day,40,False,194561,1,1,USSM11405788,https://open.spotify.com/track/0rFke7eNFHbGuGJUdRgjB2,,,,,,,,,,,,,,False
2014,56,"""Sing""",Ed Sheeran,sing,ed sheeran,ed sheeran,6K8qKeWo5MsFED7wCR6Kop,Sing,Ed Sheeran,x (Deluxe Edition),album,2014-06-21,day,70,False,235382,1,3,GBAHS1400082,https://open.spotify.com/track/6K8qKeWo5MsFED7wCR6Kop,,,,,,,,,,,,,,False
2014,57,"""Radioactive""",Imagine Dragons,radioactive,imagine dragons,imagine dragons,3FdXBHuyPYWqfJN3LfMQhE,Radioactive,Imagine Dragons,The Host,album,2014-07-22,day,14,False,188187,1,27,USUM71201074,https://open.spotify.com/track/3FdXBHuyPYWqfJN3LfMQhE,,,,,,,,,,,,,,False
2014,59,"""Cool Kids""",Echosmith,cool kids,echosmith,echosmith,1fUZDNWUfqmpWSsR0kkVAT,Cool Kids,Echosmith,Cool Kids,single,2014-08-15,day,38,False,215878,1,1,USWB11401379,https://open.spotify.com/track/1fUZDNWUfqmpWSsR0kkVAT,,,,,,,,,,,,,,False
2014,61,"""Trumpets""",Jason Derulo,trumpets,jason derulo,jason derulo,5KONnBIQ9LqCxyeSPin26k,Trumpets,Jason Derulo,Talk Dirty,album,2013-09-16,day,64,False,217419,1,3,USWB11400673,https://open.spotify.com/track/5KONnBIQ9LqCxyeSPin26k,,,,,,,,,,,,,,False
2014,62,"""Animals""",Maroon 5,animals,maroon 5,maroon 5,2bL2gyO6kBdLkNSkxXNh6x,Animals,Maroon 5,V,album,2014-09-02,day,86,False,231013,1,2,USUM71409576,https://open.spotify.com/track/2bL2gyO6kBdLkNSkxXNh6x,,,,,,,,,,,,,,False
2014,63,"""Burnin' It Down""",Jason Aldean,burnin' it down,jason aldean,jason aldean,32FcjEWPn4aSRqJ6loL01b,Burnin' It Down,Jason Aldean,"Old Boots, New Dirt",album,2014-10-07,day,73,False,219160,1,3,US58E1400453,https://open.spotify.com/track/32FcjEWPn4aSRqJ6loL01b,,,,,,,,,,,,,,False
2014,64,"""Play It Again""",Luke Bryan,play it again,luke bryan,luke bryan,6ssBjjX1NrlTkp7vP3zN5t,Play It Again,Luke Bryan,Crash My Party (Deluxe),album,2014-08-12,day,43,False,226866,1,9,USUM71307712,https://open.spotify.com/track/6ssBjjX1NrlTkp7vP3zN5t,,,,,,,,,,,,,,False
2014,66,"""Dirt""",Florida Georgia Line,dirt,florida georgia line,florida georgia line,5CXnIPD6rTjszYYQm6fY2P,Dirt,Florida Georgia Line,Anything Goes,album,2014-10-14,day,65,False,230586,1,4,USUM71409277,https://open.spotify.com/track/5CXnIPD6rTjszYYQm6fY2P,,,,,,,,,,,,,,False
2014,67,"""Love Runs Out""",OneRepublic,love runs out,onerepublic,onerepublic,5BJSZocnCeSNeYMj3iVqM7,Love Runs Out,OneRepublic,Native,album,2014-01-01,day,67,False,224226,1,2,USUM71404631,https://open.spotify.com/track/5BJSZocnCeSNeYMj3iVqM7,,,,,,,,,,,,,,False
2014,68,"""Bottoms Up""",Brantley Gilbert,bottoms up,brantley gilbert,brantley gilbert,0HZUp8fm9fh1Mitqx4CIOr,Bottoms Up,Brantley Gilbert,Just As I Am,album,2014-01-01,day,69,False,220200,1,3,USLXJ1306313,https://open.spotify.com/track/0HZUp8fm9fh1Mitqx4CIOr,,,,,,,,,,,,,,False
2014,69,"""Shower""",Becky G,shower,becky g,becky g,3DmW6y7wTEYHJZlLo1r6XJ,Shower,Becky G,Shower,single,2014-04-23,day,84,False,206166,1,1,USRC11400866,https://open.spotify.com/track/3DmW6y7wTEYHJZlLo1r6XJ,,,,,,,,,,,,,,False
2014,70,"""Me and My Broken Heart""",Rixton,me and my broken heart,rixton,rixton,1oew3nFNY3vMacJAsvry0S,Me And My Broken Heart,Rixton,Let The Road,album,2014-01-01,day,77,False,193733,1,5,USUM71401800,https://open.spotify.com/track/1oew3nFNY3vMacJAsvry0S,,,,,,,,,,,,,,False
2014,71,"""Animals""",Martin Garrix,animals,martin garrix,martin garrix,68hM8eBjGi5E6lfMLEIium,Animals - Botnek Edit,"Martin Garrix, Botnek",Animals (The Remixes Pt. 1),single,2014-01-27,day,44,False,260625,1,4,NLZ541400206,https://open.spotify.com/track/68hM8eBjGi5E6lfMLEIium,,,,,,,,,,,,,,False
2014,73,"""American Kids""",Kenny Chesney,american kids,kenny chesney,kenny chesney,1dgWTMoHwTUnQhOQ8SR5fV,American Kids,Kenny Chesney,The Big Revival,album,2014-09-22,day,76,False,182982,1,4,US6XF1400002,https://open.spotify.com/track/1dgWTMoHwTUnQhOQ8SR5fV,,,,,,,,,,,,,,False
2014,74,"""Brave""",Sara Bareilles,brave,sara bareilles,sara bareilles,6Uy6K3KdmUdAfelUp0SeXn,Brave,Sara Bareilles,The Blessed Unrest,album,2013-07-16,day,69,False,220460,1,1,USSM11301638,https://open.spotify.com/track/6Uy6K3KdmUdAfelUp0SeXn,,,,,,,,,,,,,,False
2014,75,"""Sweater Weather""",The Neighbourhood,sweater weather,the neighbourhood,the neighbourhood,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,I Love You.,album,2013-04-22,day,93,False,240400,1,4,USSM11300080,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,,,,,,,,,,,,,,False
2014,76,"""Leave the Night On""",Sam Hunt,leave the night on,sam hunt,sam hunt,3wx2kQWPn9p5UppQbNhPAk,Leave The Night On,Sam Hunt,Montevallo,album,2014-10-24,day,66,False,192160,1,2,USUM71405920,https://open.spotify.com/track/3wx2kQWPn9p5UppQbNhPAk,,,,,,,,,,,,,,False
2014,77,"""New Flame""",Chris Brown featuring Usher and Rick Ross,new flame,chris brown featuring usher and rick ross,chris brown,1wKcbKxApSe9cDpzAAm4iN,New Flame (feat. Usher) - Dave Audé Remix,"Chris Brown, USHER",New Flame (feat. Usher) [Dave Audé Remix],single,2014-06-30,day,27,False,376615,1,1,USRC11402318,https://open.spotify.com/track/1wKcbKxApSe9cDpzAAm4iN,,,,,,,,,,,,,,False
2014,78,"""Love Never Felt So Good""",Michael Jackson and Justin Timberlake,love never felt so good,michael jackson and justin timberlake,michael jackson and justin timberlake,48td6xvpokdYwvbl3JIiXP,Love Never Felt So Good,"Michael Jackson, Justin Timberlake",XSCAPE,album,2014-05-09,day,76,False,246480,1,17,USSM11401760,https://open.spotify.com/track/48td6xvpokdYwvbl3JIiXP,,,,,,,,,,,,,,False
2014,79,"""Drunk on a Plane""",Dierks Bentley,drunk on a plane,dierks bentley,dierks bentley,1soxUgYIZb1qx1c7o1Lc7z,Drunk On A Plane,Dierks Bentley,RISER,album,2014-01-01,day,72,False,254466,1,6,USUM71319714,https://open.spotify.com/track/1soxUgYIZb1qx1c7o1Lc7z,,,,,,,,,,,,,,False
2014,80,"""Birthday""",Katy Perry,birthday,katy perry,katy perry,1Q9ekE7IMCI7oT9v6OuW2F,Birthday - Cash Cash Remix,"Katy Perry, Cash Cash",Birthday (Cash Cash Remix),single,2014-01-01,day,37,False,265429,1,1,USUM71405575,https://open.spotify.com/track/1Q9ekE7IMCI7oT9v6OuW2F,,,,,,,,,,,,,,False
2014,81,"""Bartender""",Lady Antebellum,bartender,lady antebellum,lady antebellum,1qFQKFt9fp1LU9QsvFbyPS,Bartender,Lady A,747,album,2014-09-30,day,70,False,198274,1,2,USUM71406165,https://open.spotify.com/track/1qFQKFt9fp1LU9QsvFbyPS,,,,,,,,,,,,,,False
2014,82,"""La La La""",Naughty Boy featuring Sam Smith,la la la,naughty boy featuring sam smith,naughty boy,36pLU2ywVeBKEF0rrKtmCB,La La La,"Naughty Boy, Sam Smith",Hotel Cabana (Deluxe Version),album,2014-01-01,day,67,False,222200,1,8,GBAAA1300148,https://open.spotify.com/track/36pLU2ywVeBKEF0rrKtmCB,,,,,,,,,,,,,,False
2014,84,"""Do What U Want""",Lady Gaga featuring R. Kelly,do what u want,lady gaga featuring r. kelly,lady gaga,5XKXMWPACPq51OiqzxenZo,Do What U Want,"Lady Gaga, Christina Aguilera",Do What U Want,single,2013-10-21,day,66,True,216573,1,1,USUM71320321,https://open.spotify.com/track/5XKXMWPACPq51OiqzxenZo,,,,,,,,,,,,,,False
2014,85,"""Can't Remember to Forget You""",Shakira featuring Rihanna,can't remember to forget you,shakira featuring rihanna,shakira,7o1Pm9jpH0wFpN5g793Lnq,Can't Remember to Forget You (feat. Rihanna),"Shakira, Rihanna",Shakira. (Expanded Edition) [Spanish Version],album,2014-03-13,day,82,False,206866,1,15,USRC11301790,https://open.spotify.com/track/7o1Pm9jpH0wFpN5g793Lnq,,,,,,,,,,,,,,False
2014,86,"""Amnesia""",5 Seconds of Summer,amnesia,5 seconds of summer,5 seconds of summer,1JCCdiru7fhstOIF4N7WJC,Amnesia,5 Seconds of Summer,5 Seconds Of Summer,album,2014-06-27,day,63,False,237247,1,12,GBUM71401926,https://open.spotify.com/track/1JCCdiru7fhstOIF4N7WJC,,,,,,,,,,,,,,False
2014,87,"""No Mediocre""",T.I. featuring Iggy Azalea,no mediocre,t.i. featuring iggy azalea,t.i.,0SqUFLaRXwufRUsJ0t4dXB,No Mediocre (feat. Iggy Azalea),"T.I., Iggy Azalea",Paperwork (Deluxe Explicit),album,2014-10-17,day,58,True,202214,1,7,USQX91401147,https://open.spotify.com/track/0SqUFLaRXwufRUsJ0t4dXB,,,,,,,,,,,,,,False
2014,88,"""Come with Me Now""",KONGOS,come with me now,kongos,kongos,2kWowW0k4oFymhkr7LmvzO,Come with Me Now,KONGOS,Lunatic,album,2014-01-27,day,70,False,211960,1,2,USY741100002,https://open.spotify.com/track/2kWowW0k4oFymhkr7LmvzO,,,,,,,,,,,,,,False
2014,89,"""Believe Me""",Lil Wayne featuring Drake,believe me,lil wayne featuring drake,lil wayne,6t2eIONH4Sax3R21QWiKNp,Believe Me,"Lil Wayne, Drake",Believe Me,single,2014-05-28,day,65,True,337640,1,1,USCM51400173,https://open.spotify.com/track/6t2eIONH4Sax3R21QWiKNp,,,,,,,,,,,,,,False
2014,91,"""Beachin'""",Jake Owen,beachin',jake owen,jake owen,1toOFsCNcDRVMouEEYNDEA,Beachin',Jake Owen,Days of Gold (Deluxe Edition),album,2014-11-17,day,28,False,191040,1,2,USRN11300044,https://open.spotify.com/track/1toOFsCNcDRVMouEEYNDEA,,,,,,,,,,,,,,False
2014,93,"""She Looks So Perfect""",5 Seconds of Summer,she looks so perfect,5 seconds of summer,5 seconds of summer,1gugDOSMREb34Xo0c1PlxM,She Looks So Perfect,5 Seconds of Summer,5 Seconds Of Summer,album,2014-06-27,day,73,False,202496,1,1,GBUM71400377,https://open.spotify.com/track/1gugDOSMREb34Xo0c1PlxM,,,,,,,,,,,,,,False
2014,94,"""Stay the Night""",Zedd featuring Hayley Williams,stay the night,zedd featuring hayley williams,zedd,1ch5yEqIz3JZwMP9YeAOkI,Stay The Night (Slyp Remix),Zedd,Delta,album,2014-06-26,day,1,False,414420,1,6,GB-SMU-17-24077,https://open.spotify.com/track/1ch5yEqIz3JZwMP9YeAOkI,,,,,,,,,,,,,,False
2014,95,"""Partition""",Beyoncé,partition,beyoncé,beyoncé,5hgnY0mVcVetszbb85qeDg,Partition,Beyoncé,BEYONCÉ [Platinum Edition],album,2014-11-24,day,73,True,319466,1,6,USSM11307803,https://open.spotify.com/track/5hgnY0mVcVetszbb85qeDg,,,,,,,,,,,,,,False
2014,97,"""0 to 100 / The Catch Up""",Drake,0 to 100 / the catch up,drake,drake,0YUceLILT9oOojmbv64H2l,0 To 100 / The Catch Up,Drake,0 To 100 / The Catch Up,single,2014-07-15,day,49,False,275226,1,1,USCM51400221,https://open.spotify.com/track/0YUceLILT9oOojmbv64H2l,,,,,,,,,,,,,,False
2014,98,"""I Don't Dance""",Lee Brice,i don't dance,lee brice,lee brice,5aj0xPGiEUN3aI2oOYu14S,I Don't Dance,Lee Brice,I Don't Dance (Deluxe Edition),album,2014-09-09,day,66,False,221173,1,1,USCRB1410944,https://open.spotify.com/track/5aj0xPGiEUN3aI2oOYu14S,,,,,,,,,,,,,,False
2014,99,"""Somethin' Bad""",Miranda Lambert and Carrie Underwood,somethin' bad,miranda lambert and carrie underwood,miranda lambert and carrie underwood,6s9m5J92By7jii22Q2XtY2,Somethin' Bad (with Carrie Underwood),"Miranda Lambert, Carrie Underwood",Platinum,album,2014-06-02,day,66,False,169600,1,12,USRN11300235,https://open.spotify.com/track/6s9m5J92By7jii22Q2XtY2,,,,,,,,,,,,,,False
2014,100,"""Adore You""",Miley Cyrus,adore you,miley cyrus,miley cyrus,40qjDdULzkFRlivTqTggLH,Adore You - Remix,"Miley Cyrus, Cedric Gervais",Adore You (Remix),single,2014-03-03,day,38,False,215088,1,1,USRC11400290,https://open.spotify.com/track/40qjDdULzkFRlivTqTggLH,,,,,,,,,,,,,,False
2015,1,"""Uptown Funk""",Mark Ronson featuring Bruno Mars,uptown funk,mark ronson featuring bruno mars,mark ronson,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),"Mark Ronson, Bruno Mars",Uptown Special,album,2015-01-12,day,88,False,269658,1,4,GBARL1401524,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,,,,,,,,,,,,,,False
2015,2,"""Thinking Out Loud""",Ed Sheeran,thinking out loud,ed sheeran,ed sheeran,34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,Ed Sheeran,x (Deluxe Edition),album,2014-06-21,day,86,False,281560,1,11,GBAHS1400099,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f,,,,,,,,,,,,,,False
2015,3,"""See You Again""",Wiz Khalifa featuring Charlie Puth,see you again,wiz khalifa featuring charlie puth,wiz khalifa,2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),"Wiz Khalifa, Charlie Puth",See You Again (feat. Charlie Puth),single,2015,year,85,False,229525,1,1,USAT21703595,https://open.spotify.com/track/2JzZzZUQj3Qff7wapcbKjc,,,,,,,,,,,,,,False
2015,4,"""Trap Queen""",Fetty Wap,trap queen,fetty wap,fetty wap,2d8JP84HNLKhmd6IYOoupQ,Trap Queen,Fetty Wap,Fetty Wap (Deluxe),album,2015-09-25,day,86,True,222093,1,1,QM7XC1400004,https://open.spotify.com/track/2d8JP84HNLKhmd6IYOoupQ,,,,,,,,,,,,,,False
2015,6,"""Shut Up and Dance""",Walk the Moon,shut up and dance,walk the moon,walk the moon,3Xzog9enTvbsc0G7G9M58D,Shut Up and Dance - Live Acoustic - 2015,WALK THE MOON,Shut Up And Dance (Acoustic),single,2015-09-04,day,51,False,193986,1,1,USRC11501303,https://open.spotify.com/track/3Xzog9enTvbsc0G7G9M58D,,,,,,,,,,,,,,False
2015,7,"""Blank Space""",Taylor Swift,blank space,taylor swift,taylor swift,1p80LdxRV74UKvL8gnD7ky,Blank Space,Taylor Swift,1989,album,2014-10-27,day,78,False,231826,1,2,USCJY1431309,https://open.spotify.com/track/1p80LdxRV74UKvL8gnD7ky,,,,,,,,,,,,,,False
2015,8,"""Watch Me""",Silentó,watch me,silentó,silentó,5RIVoVdkDLEygELLCniZFr,Watch Me (Whip / Nae Nae),Silentó,Watch Me (Whip / Nae Nae),single,2015-05-04,day,69,False,185142,1,1,USUM71506622,https://open.spotify.com/track/5RIVoVdkDLEygELLCniZFr,,,,,,,,,,,,,,False
2015,9,"""Earned It""",The Weeknd,earned it,the weeknd,the weeknd,4frLb7nWtsz2ymBE6k2GRP,Earned It (Fifty Shades Of Grey),The Weeknd,Beauty Behind The Madness,album,2015-08-28,day,76,True,277680,1,9,USUG11500923,https://open.spotify.com/track/4frLb7nWtsz2ymBE6k2GRP,,,,,,,,,,,,,,False
2015,10,"""The Hills""",The Weeknd,the hills,the weeknd,the weeknd,7fBv7CLKzipRk6EC6TWHOB,The Hills,The Weeknd,Beauty Behind The Madness,album,2015-08-28,day,88,True,242253,1,5,USUG11500737,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB,,,,,,,,,,,,,,False
2015,11,"""Cheerleader (Felix Jaehn Remix)""",OMI,cheerleader (felix jaehn remix),omi,omi,023OVLNzXhX0j7CxswUt6D,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,Me 4 U,album,2015-10-16,day,73,False,180560,1,1,USQX91500448,https://open.spotify.com/track/023OVLNzXhX0j7CxswUt6D,,,,,,,,,,,,,,False
2015,12,"""Can't Feel My Face""",The Weeknd,can't feel my face,the weeknd,the weeknd,22VdIZQfgXJea34mQxlt81,Can't Feel My Face,The Weeknd,Beauty Behind The Madness,album,2015-08-28,day,85,False,213520,1,7,USUG11500741,https://open.spotify.com/track/22VdIZQfgXJea34mQxlt81,,,,,,,,,,,,,,False
2015,13,"""Love Me Like You Do""",Ellie Goulding,love me like you do,ellie goulding,ellie goulding,3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,Delirium (Deluxe),album,2015-11-06,day,81,False,252534,1,9,GBUM71406823,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu,,,,,,,,,,,,,,False
2015,14,"""Take Me to Church""",Hozier,take me to church,hozier,hozier,1cmuZLsrQ0XN4ldFGeIKpI,Take Me to Church - Live in America - Spring/Summer 2015,Hozier,Live in America,single,2015-07-31,day,30,False,260293,1,6,USSM11505347,https://open.spotify.com/track/1cmuZLsrQ0XN4ldFGeIKpI,,,,,,,,,,,,,,False
2015,16,"""Lean On""",Major Lazer and DJ Snake featuring MØ,lean on,major lazer and dj snake featuring mø,major lazer and dj snake,5UUq2HbW33NVjXTMANKb9E,Lean On (Ephwurd & ETC!ETC! Remix),"Major Lazer, DJ Snake, MØ, Ephwurd, ETC!ETC!",Lean On (Remixes),single,2015-07-10,day,17,False,198095,1,6,QMUY41500044,https://open.spotify.com/track/5UUq2HbW33NVjXTMANKb9E,,,,,,,,,,,,,,False
2015,17,"""Want to Want Me""",Jason Derulo,want to want me,jason derulo,jason derulo,7oGZAicScQt96OAW4AruYy,Want to Want Me,Jason Derulo,Everything Is 4,album,2015-05-29,day,75,False,207719,1,1,USWB11503046,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy,,,,,,,,,,,,,,False
2015,20,"""Fight Song""",Rachel Platten,fight song,rachel platten,rachel platten,37f4ITSlgPX81ad2EvmVQr,Fight Song,Rachel Platten,Wildfire,album,2016-01-01,day,76,False,204013,1,5,USSM11500753,https://open.spotify.com/track/37f4ITSlgPX81ad2EvmVQr,,,,,,,,,,,,,,False
2015,21,"""679""",Fetty Wap featuring Remy Boyz,679,fetty wap featuring remy boyz,fetty wap,0w3Q3VFdrYzo24QUIGnBNy,679 (feat. Monty),"Fetty Wap, Monty",Fetty Wap (Deluxe),album,2015-09-25,day,71,True,186986,1,3,QMCE31500373,https://open.spotify.com/track/0w3Q3VFdrYzo24QUIGnBNy,,,,,,,,,,,,,,False
2015,22,"""Lips Are Movin""",Meghan Trainor,lips are movin,meghan trainor,meghan trainor,3fNaQSMgFrYTkTshRX7J1u,Lips Are Movin,Meghan Trainor,Title (Expanded Edition),album,2015-01-09,day,68,False,181413,1,11,USSM11408349,https://open.spotify.com/track/3fNaQSMgFrYTkTshRX7J1u,,,,,,,,,,,,,,False
2015,23,"""Worth It""",Fifth Harmony featuring Kid Ink,worth it,fifth harmony featuring kid ink,fifth harmony,0ABEVL7pgQLokhBcNJmozw,Worth It,Fifth Harmony,Worth It,single,2015,year,61,False,185256,1,1,USSM11500757,https://open.spotify.com/track/0ABEVL7pgQLokhBcNJmozw,,,,,,,,,,,,,,False
2015,25,"""Honey, I'm Good.""",Andy Grammer,"honey, i'm good.",andy grammer,andy grammer,4Tt6GiWS2V9sQjZjS2xjp2,"Honey, I'm Good",Andy Grammer,Magazines Or Novels,album,2014-08-05,day,74,False,199263,1,1,USZXT1400267,https://open.spotify.com/track/4Tt6GiWS2V9sQjZjS2xjp2,,,,,,,,,,,,,,False
2015,26,"""I'm Not the Only One""",Sam Smith,i'm not the only one,sam smith,sam smith,7BulQekKF2dESpnugopR4T,I'm Not The Only One,Sam Smith,In The Lonely Hour (Drowning Shadows Edition),album,2015-11-06,day,40,False,239316,1,5,GBUM71308836,https://open.spotify.com/track/7BulQekKF2dESpnugopR4T,,,,,,,,,,,,,,False
2015,27,"""Good for You""",Selena Gomez featuring ASAP Rocky,good for you,selena gomez featuring asap rocky,selena gomez,578Eooad7oUyn4stovZiPg,Good For You,"Selena Gomez, A$AP Rocky",Revival (Deluxe),album,2015-10-09,day,71,False,221280,1,6,USUM71508741,https://open.spotify.com/track/578Eooad7oUyn4stovZiPg,,,,,,,,,,,,,,False
2015,28,"""All About That Bass""",Meghan Trainor,all about that bass,meghan trainor,meghan trainor,5jE48hhRu8E6zBDPRSkEq7,All About That Bass,Meghan Trainor,Title (Deluxe),album,2015-01-12,day,71,True,191488,1,2,USSM11401317,https://open.spotify.com/track/5jE48hhRu8E6zBDPRSkEq7,,,,,,,,,,,,,,False
2015,29,"""Style""",Taylor Swift,style,taylor swift,taylor swift,4lIxdJw6W3Fg4vUIYCB0S5,Style,Taylor Swift,1989,album,2014-10-27,day,80,False,231000,1,3,USCJY1431319,https://open.spotify.com/track/4lIxdJw6W3Fg4vUIYCB0S5,,,,,,,,,,,,,,False
2015,30,"""Hotline Bling""",Drake,hotline bling,drake,drake,0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,Drake,Views,album,2016-05-06,day,85,False,267066,1,20,USCM51500238,https://open.spotify.com/track/0wwPcA6wtMf6HUMpIRdeP7,,,,,,,,,,,,,,False
2015,33,"""What Do You Mean?""",Justin Bieber,what do you mean?,justin bieber,justin bieber,4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,Justin Bieber,Purpose (Deluxe),album,2015-11-13,day,85,False,205680,1,3,USUM71511919,https://open.spotify.com/track/4B0JvthVoAAuygILe3n4Bs,,,,,,,,,,,,,,False
2015,34,"""Photograph""",Ed Sheeran,photograph,ed sheeran,ed sheeran,1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,Ed Sheeran,x (Deluxe Edition),album,2014-06-21,day,88,False,258986,1,6,GBAHS1400094,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL,,,,,,,,,,,,,,False
2015,35,"""Hello""",Adele,hello,adele,adele,62PaSfnXSMyLshYJrlTuL3,Hello,Adele,25,album,2015-11-20,day,75,False,295502,1,1,GBBKS1500214,https://open.spotify.com/track/62PaSfnXSMyLshYJrlTuL3,,,,,,,,,,,,,,False
2015,36,"""Stitches""",Shawn Mendes,stitches,shawn mendes,shawn mendes,5jsw9uXEGuKyJzs0boZ1bT,Stitches,Shawn Mendes,Handwritten,album,2015-04-14,day,86,False,206880,1,2,USUM71500658,https://open.spotify.com/track/5jsw9uXEGuKyJzs0boZ1bT,,,,,,,,,,,,,,False
2015,37,"""Talking Body""",Tove Lo,talking body,tove lo,tove lo,10sqe2FD4eb8MovY8Nyaii,Talking Body,Tove Lo,Queen Of The Clouds (Blueprint Edition),compilation,2015-10-02,day,46,True,238426,1,4,SEUM71401533,https://open.spotify.com/track/10sqe2FD4eb8MovY8Nyaii,,,,,,,,,,,,,,False
2015,38,"""Jealous""",Nick Jonas,jealous,nick jonas,nick jonas,2RqtfcLB7iOZj0zYB8Auhu,Jealous,Nick Jonas,Nick Jonas X2,album,2015-11-20,day,71,False,223106,1,2,USUM71412696,https://open.spotify.com/track/2RqtfcLB7iOZj0zYB8Auhu,,,,,,,,,,,,,,False
2015,39,"""Time of Our Lives""",Pitbull and Ne-Yo,time of our lives,pitbull and ne-yo,pitbull and ne-yo,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,"Pitbull, Ne-Yo",Globalization,album,2014-11-24,day,88,True,229358,1,4,USRC11402647,https://open.spotify.com/track/2bJvI42r8EF3wxjOuDav4r,,,,,,,,,,,,,,False
2015,40,"""Locked Away""",R. City featuring Adam Levine,locked away,r. city featuring adam levine,r. city,7x5xYW5W42OGPAdHUyyguy,Locked Away (feat. Adam Levine),"R. City, Adam Levine",What Dreams Are Made Of,album,2015-10-09,day,84,False,227475,1,2,USRC11501369,https://open.spotify.com/track/7x5xYW5W42OGPAdHUyyguy,,,,,,,,,,,,,,False
2015,41,"""Somebody""",Natalie La Rose featuring Jeremih,somebody,natalie la rose featuring jeremih,natalie la rose,7KlUoc0lDCOUxnVJyG74gl,Somebody - Gazzo Remix,"Natalie La Rose, Jeremih, Gazzo",Somebody (The Remixes),single,2015-05-19,day,26,False,292306,1,6,USUM71506802,https://open.spotify.com/track/7KlUoc0lDCOUxnVJyG74gl,,,,,,,,,,,,,,False
2015,42,"""FourFiveSeconds""","Rihanna, Kanye West and Paul McCartney",fourfiveseconds,"rihanna, kanye west and paul mccartney","rihanna, kanye west and paul mccartney",78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,"Rihanna, Kanye West, Paul McCartney",FourFiveSeconds,single,2015-01-24,day,81,False,188238,1,1,USJMT1500001,https://open.spotify.com/track/78TTtXnFQPzwqlbtbwqN0y,,,,,,,,,,,,,,False
2015,43,"""Centuries""",Fall Out Boy,centuries,fall out boy,fall out boy,04aAxqtGp5pv12UXAg4pkq,Centuries,Fall Out Boy,American Beauty/American Psycho,album,2015-01-16,day,84,False,228360,1,3,USUM71412644,https://open.spotify.com/track/04aAxqtGp5pv12UXAg4pkq,,,,,,,,,,,,,,False
2015,44,"""My Way""",Fetty Wap featuring Monty,my way,fetty wap featuring monty,fetty wap,1WoOzgvz6CgH4pX6a1RKGp,My Way (feat. Monty),"Fetty Wap, Monty",Fetty Wap (Deluxe),album,2015-09-25,day,78,True,213053,1,8,QMCE31500316,https://open.spotify.com/track/1WoOzgvz6CgH4pX6a1RKGp,,,,,,,,,,,,,,False
2015,45,"""Take Your Time""",Sam Hunt,take your time,sam hunt,sam hunt,4eRYi0mA5KK2ZsffYdrtNR,Take Your Time - Live From The Street Party Presented By Bose,Sam Hunt,Street Party Live,single,2015-12-18,day,16,False,251201,1,2,USUM71518554,https://open.spotify.com/track/4eRYi0mA5KK2ZsffYdrtNR,,,,,,,,,,,,,,False
